#def REPORTPATH=$/QAD Addons/BI Report/xxpcwocr
#def :end
"年份";"期间";"地点代码";"地点说明";"件号";"件名";"加工单";"成本要素代码";"成本要素说明";"期初总成";"期间非领料总成";"期间领料总成";"期间一次加权平均成本";"期末总成"
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";"26969";"36";"制2其他变动";0;145.19196;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";"26969";"41";"制1折旧";0;241.9866;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";"26979";"34";"制1其他变动";0;580.76784;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";"26979";"36";"制2其他变动";0;145.19196;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";"26979";"41";"制1折旧";0;241.9866;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";"26989";"34";"制1其他变动";0;580.76784;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";"26989";"36";"制2其他变动";0;145.19196;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";"26989";"41";"制1折旧";0;241.9866;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";"26999";"34";"制1其他变动";0;972.786;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";"26999";"36";"制2其他变动";0;243.1965;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";"26999";"41";"制1折旧";0;405.3275;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";"27009";"34";"制1其他变动";0;580.76784;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";"27009";"36";"制2其他变动";0;145.19196;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";"27009";"41";"制1折旧";0;241.9866;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";"28707";"34";"制1其他变动";0;1742.3034;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";"28707";"36";"制2其他变动";0;435.57585;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";"28707";"41";"制1折旧";0;725.95975;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"25934";"34";"制1其他变动";0;572.68632;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"25934";"36";"制2其他变动";0;143.17158;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"25934";"41";"制1折旧";0;238.6193;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"25944";"34";"制1其他变动";0;572.68632;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"25944";"36";"制2其他变动";0;143.17158;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"25944";"41";"制1折旧";0;238.6193;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"25968";"34";"制1其他变动";0;572.68632;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"25968";"36";"制2其他变动";0;143.17158;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"25968";"41";"制1折旧";0;238.6193;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"26970";"34";"制1其他变动";0;572.68632;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"26970";"36";"制2其他变动";0;143.17158;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"26970";"41";"制1折旧";0;238.6193;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"26980";"34";"制1其他变动";0;572.68632;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"26980";"36";"制2其他变动";0;143.17158;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"26980";"41";"制1折旧";0;238.6193;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"26990";"34";"制1其他变动";0;572.68632;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"26990";"36";"制2其他变动";0;143.17158;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"26990";"41";"制1折旧";0;238.6193;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"27000";"34";"制1其他变动";0;959.24964;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"27000";"36";"制2其他变动";0;239.81241;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"27000";"41";"制1折旧";0;399.68735;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"27010";"34";"制1其他变动";0;572.68632;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"27010";"36";"制2其他变动";0;143.17158;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"27010";"41";"制1折旧";0;238.6193;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"28708";"34";"制1其他变动";0;1718.05908;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"28708";"36";"制2其他变动";0;429.51477;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.06.00";"2RS-556-牛皮裁片FC/R组合 ";"28708";"41";"制1折旧";0;715.85795;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"25935";"34";"制1其他变动";0;507.07608;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"25935";"36";"制2其他变动";0;126.76902;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"25935";"41";"制1折旧";0;211.2817;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"25945";"34";"制1其他变动";0;507.07608;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"25945";"36";"制2其他变动";0;126.76902;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"25945";"41";"制1折旧";0;211.2817;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"25969";"34";"制1其他变动";0;507.07608;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"25969";"36";"制2其他变动";0;126.76902;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"25969";"41";"制1折旧";0;211.2817;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"26971";"34";"制1其他变动";0;507.07608;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"26971";"36";"制2其他变动";0;126.76902;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"26971";"41";"制1折旧";0;211.2817;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"26981";"34";"制1其他变动";0;507.07608;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"26981";"36";"制2其他变动";0;126.76902;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"26981";"41";"制1折旧";0;211.2817;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"26991";"34";"制1其他变动";0;507.07608;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"26991";"36";"制2其他变动";0;126.76902;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"26991";"41";"制1折旧";0;211.2817;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"27001";"34";"制1其他变动";0;849.35232;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"27001";"36";"制2其他变动";0;212.33808;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"27001";"41";"制1折旧";0;353.8968;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"27011";"34";"制1其他变动";0;507.07608;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"27011";"36";"制2其他变动";0;126.76902;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"27011";"41";"制1折旧";0;211.2817;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"28709";"34";"制1其他变动";0;1521.22812;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"28709";"36";"制2其他变动";0;380.30703;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.08.00";"2RS-556-牛皮裁片RB/L组合 ";"28709";"41";"制1折旧";0;633.84505;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"25936";"34";"制1其他变动";0;499.81644;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"25936";"36";"制2其他变动";0;124.95411;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"25936";"41";"制1折旧";0;208.25685;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"25946";"34";"制1其他变动";0;499.81644;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"25946";"36";"制2其他变动";0;124.95411;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"25946";"41";"制1折旧";0;208.25685;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"25970";"34";"制1其他变动";0;499.81644;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"25970";"36";"制2其他变动";0;124.95411;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"25970";"41";"制1折旧";0;208.25685;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"26972";"34";"制1其他变动";0;499.81644;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"26972";"36";"制2其他变动";0;124.95411;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"26972";"41";"制1折旧";0;208.25685;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"26982";"34";"制1其他变动";0;499.81644;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"26982";"36";"制2其他变动";0;124.95411;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"26982";"41";"制1折旧";0;208.25685;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"26992";"34";"制1其他变动";0;499.81644;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"26992";"36";"制2其他变动";0;124.95411;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"26992";"41";"制1折旧";0;208.25685;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"27002";"34";"制1其他变动";0;837.19248;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"27002";"36";"制2其他变动";0;209.29812;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"27002";"41";"制1折旧";0;348.8302;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"27012";"34";"制1其他变动";0;499.81644;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"27012";"36";"制2其他变动";0;124.95411;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"27012";"41";"制1折旧";0;208.25685;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"28710";"34";"制1其他变动";0;1499.4492;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"28710";"36";"制2其他变动";0;374.8623;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.09.00";"2RS-556-牛皮裁片RB/R组合 ";"28710";"41";"制1折旧";0;624.7705;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"25937";"34";"制1其他变动";0;495.98112;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"25937";"36";"制2其他变动";0;123.99528;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"25937";"41";"制1折旧";0;206.6588;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"25947";"34";"制1其他变动";0;495.98112;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"25947";"36";"制2其他变动";0;123.99528;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"25947";"41";"制1折旧";0;206.6588;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"25971";"34";"制1其他变动";0;495.98112;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"25971";"36";"制2其他变动";0;123.99528;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"25971";"41";"制1折旧";0;206.6588;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"26973";"34";"制1其他变动";0;495.98112;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"26973";"36";"制2其他变动";0;123.99528;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"26973";"41";"制1折旧";0;206.6588;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"26983";"34";"制1其他变动";0;495.98112;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"26983";"36";"制2其他变动";0;123.99528;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"26983";"41";"制1折旧";0;206.6588;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"26993";"34";"制1其他变动";0;495.98112;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"26993";"36";"制2其他变动";0;123.99528;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"26993";"41";"制1折旧";0;206.6588;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"27003";"34";"制1其他变动";0;830.76852;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"27003";"36";"制2其他变动";0;207.69213;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"27003";"41";"制1折旧";0;346.15355;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"27013";"34";"制1其他变动";0;495.98112;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"27013";"36";"制2其他变动";0;123.99528;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"27013";"41";"制1折旧";0;206.6588;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"28711";"34";"制1其他变动";0;1487.94348;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"28711";"36";"制2其他变动";0;371.98587;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.11.00";"2RS-556-牛皮裁片RC/L组合 ";"28711";"41";"制1折旧";0;619.97645;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.12.00";"2RS-556-牛皮裁片RC/R组合 ";"25938";"34";"制1其他变动";0;503.10384;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.12.00";"2RS-556-牛皮裁片RC/R组合 ";"25938";"36";"制2其他变动";0;125.77596;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.12.00";"2RS-556-牛皮裁片RC/R组合 ";"25938";"41";"制1折旧";0;209.6266;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.12.00";"2RS-556-牛皮裁片RC/R组合 ";"25948";"34";"制1其他变动";0;503.10384;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.12.00";"2RS-556-牛皮裁片RC/R组合 ";"25948";"36";"制2其他变动";0;125.77596;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.12.00";"2RS-556-牛皮裁片RC/R组合 ";"25948";"41";"制1折旧";0;209.6266;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.12.00";"2RS-556-牛皮裁片RC/R组合 ";"25972";"34";"制1其他变动";0;503.10384;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.12.00";"2RS-556-牛皮裁片RC/R组合 ";"25972";"36";"制2其他变动";0;125.77596;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.12.00";"2RS-556-牛皮裁片RC/R组合 ";"25972";"41";"制1折旧";0;209.6266;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.12.00";"2RS-556-牛皮裁片RC/R组合 ";"26974";"34";"制1其他变动";0;503.10384;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.12.00";"2RS-556-牛皮裁片RC/R组合 ";"26974";"36";"制2其他变动";0;125.77596;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.12.00";"2RS-556-牛皮裁片RC/R组合 ";"26974";"41";"制1折旧";0;209.6266;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.12.00";"2RS-556-牛皮裁片RC/R组合 ";"26984";"34";"制1其他变动";0;503.10384;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.12.00";"2RS-556-牛皮裁片RC/R组合 ";"26984";"36";"制2其他变动";0;125.77596;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.12.00";"2RS-556-牛皮裁片RC/R组合 ";"26984";"41";"制1折旧";0;209.6266;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.12.00";"2RS-556-牛皮裁片RC/R组合 ";"26994";"34";"制1其他变动";0;503.10384;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.12.00";"2RS-556-牛皮裁片RC/R组合 ";"26994";"36";"制2其他变动";0;125.77596;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.12.00";"2RS-556-牛皮裁片RC/R组合 ";"26994";"41";"制1折旧";0;209.6266;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.12.00";"2RS-556-牛皮裁片RC/R组合 ";"27004";"34";"制1其他变动";0;842.69892;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.02.05.12.00";"2RS-556-牛皮裁片RC/R组合 ";"27004";"36";"制2其他变动";0;210.67473;0;0;0
