#def REPORTPATH=$/QAD Addons/BI Report/xxssdi02
#def :end
"¿Í»§´úÂë";"¿Í»§Ãû³Æ";"ÉúÐ§ÈÕÆÚ";"·¢Æ±ÈÕÆÚ";"ÔÝ¹À·¢Æ±";"ÔÝ¹À¶©µ¥";"Ïî";"Áã¼þºÅ";"Áã¼þËµÃ÷";"µ¥Î»";"ÊÂÎñ";"·¢»õÈÕÆÚ";"ÊýÁ¿";"µ¥¼Û";"½ð¶î"
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";7;"2.12.01.11.00";"2WA-327É«RC-L²¿Î»";"EA";24631;09/01/21;6;209.97;1259.82
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";7;"2.12.01.11.00";"2WA-327É«RC-L²¿Î»";"EA";24632;09/01/21;6;209.97;1259.82
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";7;"2.12.01.11.00";"2WA-327É«RC-L²¿Î»";"EA";24633;09/01/21;6;209.97;1259.82
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";7;"2.12.01.11.00";"2WA-327É«RC-L²¿Î»";"EA";24634;09/01/21;6;209.97;1259.82
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";7;"2.12.01.11.00";"2WA-327É«RC-L²¿Î»";"EA";24635;09/01/21;114;209.97;23936.58
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24636;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24637;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24638;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24639;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24640;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24641;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24642;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24643;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24644;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24645;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24646;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24647;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24648;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24649;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24650;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24651;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24652;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24653;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24654;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24655;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24656;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24657;09/01/21;54;312.27;16862.58
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";9;"2.12.01.17.00";"2WA-327É«RAR²¿Î»";"EA";24658;09/01/21;15;139.96;2099.4
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";9;"2.12.01.17.00";"2WA-327É«RAR²¿Î»";"EA";24659;09/01/21;15;139.96;2099.4
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";9;"2.12.01.17.00";"2WA-327É«RAR²¿Î»";"EA";24660;09/01/21;15;139.96;2099.4
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";9;"2.12.01.17.00";"2WA-327É«RAR²¿Î»";"EA";24661;09/01/21;15;139.96;2099.4
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";9;"2.12.01.17.00";"2WA-327É«RAR²¿Î»";"EA";24662;09/01/21;15;139.96;2099.4
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";9;"2.12.01.17.00";"2WA-327É«RAR²¿Î»";"EA";24663;09/01/21;105;139.96;14695.8
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";24535;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";24536;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";24537;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";24538;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";24539;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10007";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";24540;09/01/21;105;50.27;5278.35
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24664;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24665;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24666;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24667;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24668;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24669;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24670;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24671;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24672;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24673;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24674;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24675;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24676;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24677;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24678;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24679;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24680;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24681;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24682;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24683;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24684;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24685;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24686;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24687;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24688;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24689;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24690;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24691;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24692;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";24693;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24706;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24707;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24708;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24709;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24710;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24711;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24712;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24713;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24714;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24715;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24716;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24717;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24718;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24719;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24720;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24721;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24722;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24723;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24724;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24725;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24726;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24727;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24728;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24729;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24730;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24731;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24732;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24733;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24734;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";24735;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";24736;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";24737;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";24738;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";24739;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";24740;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";24741;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";24742;09/01/21;8;233.27;1866.16
