#def REPORTPATH=$/QAD Addons/BI Report/xxpcwoiw
#def :end
"年份";"期间";"地点代码";"地点说明";"父件代码";"父件说明";"加工单";"子件代码";"子件说明";"领料数量";"过程加工单"
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33678";"7.A0-RAR.690";"2RW-S91组合-RAR.690 ";-90;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33678";"8.02.15.19";"T110000-0000-0175-00 2RS-树脂扣，L=175";-90;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33678";"8.02.17.11";"T103000-0000-0200-00 2RS-PP板 L=200";-90;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33689";"7.A0-RAR.690";"2RW-S91组合-RAR.690 ";-60;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33689";"8.02.15.19";"T110000-0000-0175-00 2RS-树脂扣，L=175";-60;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33689";"8.02.17.11";"T103000-0000-0200-00 2RS-PP板 L=200";-60;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33720";"7.A0-RAR.690";"2RW-S91组合-RAR.690 ";-48;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33720";"8.02.15.19";"T110000-0000-0175-00 2RS-树脂扣，L=175";-48;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33720";"8.02.17.11";"T103000-0000-0200-00 2RS-PP板 L=200";-48;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33771";"7.A0-RAR.690";"2RW-S91组合-RAR.690 ";-90;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33771";"8.02.15.19";"T110000-0000-0175-00 2RS-树脂扣，L=175";-90;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33771";"8.02.17.11";"T103000-0000-0200-00 2RS-PP板 L=200";-90;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33786";"7.A0-RAR.690";"2RW-S91组合-RAR.690 ";-60;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33786";"8.02.15.19";"T110000-0000-0175-00 2RS-树脂扣，L=175";-60;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33786";"8.02.17.11";"T103000-0000-0200-00 2RS-PP板 L=200";-60;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33914";"7.A0-RAR.690";"2RW-S91组合-RAR.690 ";-60;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33914";"8.02.15.19";"T110000-0000-0175-00 2RS-树脂扣，L=175";-60;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33914";"8.02.17.11";"T103000-0000-0200-00 2RS-PP板 L=200";-60;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33983";"7.A0-RAR.690";"2RW-S91组合-RAR.690 ";-60;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33983";"8.02.15.19";"T110000-0000-0175-00 2RS-树脂扣，L=175";-60;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"33983";"8.02.17.11";"T103000-0000-0200-00 2RS-PP板 L=200";-60;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"36548";"7.A0-RAR.690";"2RW-S91组合-RAR.690 ";-30;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"36548";"8.02.15.19";"T110000-0000-0175-00 2RS-树脂扣，L=175";-30;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"36548";"8.02.17.11";"T103000-0000-0200-00 2RS-PP板 L=200";-30;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"36655";"7.A0-RAR.690";"2RW-S91组合-RAR.690 ";-60;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"36655";"8.02.15.19";"T110000-0000-0175-00 2RS-树脂扣，L=175";-60;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"36655";"8.02.17.11";"T103000-0000-0200-00 2RS-PP板 L=200";-60;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"39543";"7.A0-RAR.690";"2RW-S91组合-RAR.690 ";12;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"39543";"8.02.15.19";"T110000-0000-0175-00 2RS-树脂扣，L=175";12;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"39543";"8.02.17.11";"T103000-0000-0200-00 2RS-PP板 L=200";12;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"39614";"7.A0-RAR.690";"2RW-S91组合-RAR.690 ";-90;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"39614";"8.02.15.19";"T110000-0000-0175-00 2RS-树脂扣，L=175";-90;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.17.00";"2RW-690色AAR的部位 ";"39614";"8.02.17.11";"T103000-0000-0200-00 2RS-PP板 L=200";-90;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33395";"3.18.02.02.00T";"2WL-U0.W2-FBL.NC167 ";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33395";"7.UOW2-FBL.167T";"U0.W2-FBL.S91组合167 ";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33395";"8.03.14.04";"81521-SNA6-A010-53-0000 KE-L力布";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33395";"8.03.15.01";"81121-SNA6-A010-21-0000 树脂钩扣H25.1 X L200";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33395";"8.03.15.03";"81121-SWA7-A510-22-0001 树脂钩扣H25.1 X L240";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33395";"8.03.15.05";"81521-SNA6-A010-23-0001 树脂钩扣H14.6 X L293";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33395";"8.03.15.06";"T104000-0000-0040-01 树脂钩扣 H25.1XL40";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33395";"8.03.15.07";"T104000-0000-0110-01 树脂钩扣H25.1XL110";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33395";"8.03.15.16";"T104000-0000-0020-01 树脂钩扣 L=H25.1*L20 黑";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33395";"8.03.16.01";"81121-SWA7-A010-31-0000 不织布H25 X L295";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33395";"8.03.16.02";"81121-SWA7-A010-32-0000 不织布 H25 X L285";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33395";"8.03.16.03";"81121-SWA7-A010-33-0000 不织布 H25 X L530";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33395";"8.03.23.01";"4102398-S870-A802 WQ H70XL30商标";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33395";"8.03.27.01";"81121-SNA6-A010-40-0000 WQ1号魔术贴";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33395";"8.03.35.01";"HANGER CLIP KE/KG,FB/FC";-28;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33774";"3.18.02.02.00T";"2WL-U0.W2-FBL.NC167 ";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33774";"7.UOW2-FBL.167T";"U0.W2-FBL.S91组合167 ";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33774";"8.03.14.04";"81521-SNA6-A010-53-0000 KE-L力布";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33774";"8.03.15.01";"81121-SNA6-A010-21-0000 树脂钩扣H25.1 X L200";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33774";"8.03.15.03";"81121-SWA7-A510-22-0001 树脂钩扣H25.1 X L240";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33774";"8.03.15.05";"81521-SNA6-A010-23-0001 树脂钩扣H14.6 X L293";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33774";"8.03.15.06";"T104000-0000-0040-01 树脂钩扣 H25.1XL40";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33774";"8.03.15.07";"T104000-0000-0110-01 树脂钩扣H25.1XL110";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33774";"8.03.15.16";"T104000-0000-0020-01 树脂钩扣 L=H25.1*L20 黑";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33774";"8.03.16.01";"81121-SWA7-A010-31-0000 不织布H25 X L295";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33774";"8.03.16.02";"81121-SWA7-A010-32-0000 不织布 H25 X L285";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33774";"8.03.16.03";"81121-SWA7-A010-33-0000 不织布 H25 X L530";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33774";"8.03.23.01";"4102398-S870-A802 WQ H70XL30商标";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33774";"8.03.27.01";"81121-SNA6-A010-40-0000 WQ1号魔术贴";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.02.00T";"2WL-U0.W2-FBL.167 ";"33774";"8.03.35.01";"HANGER CLIP KE/KG,FB/FC";-28;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33396";"3.18.02.03.00T";"2WL-U0.W2-FBR.NC167 ";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33396";"7.UOW2-FBR.167T";"U0.W2-FBR.S91组合167 ";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33396";"8.03.14.01";"81121-SNA6-A010-53-0000 KG-R力布 KA-R力布";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33396";"8.03.15.01";"81121-SNA6-A010-21-0000 树脂钩扣H25.1 X L200";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33396";"8.03.15.03";"81121-SWA7-A510-22-0001 树脂钩扣H25.1 X L240";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33396";"8.03.15.04";"81121-SNA6-A010-23-0001 树脂钩扣H14.6 X L293";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33396";"8.03.15.06";"T104000-0000-0040-01 树脂钩扣 H25.1XL40";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33396";"8.03.15.07";"T104000-0000-0110-01 树脂钩扣H25.1XL110";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33396";"8.03.15.16";"T104000-0000-0020-01 树脂钩扣 L=H25.1*L20 黑";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33396";"8.03.16.01";"81121-SWA7-A010-31-0000 不织布H25 X L295";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33396";"8.03.16.02";"81121-SWA7-A010-32-0000 不织布 H25 X L285";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33396";"8.03.16.03";"81121-SWA7-A010-33-0000 不织布 H25 X L530";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33396";"8.03.23.01";"4102398-S870-A802 WQ H70XL30商标";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33396";"8.03.27.01";"81121-SNA6-A010-40-0000 WQ1号魔术贴";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33396";"8.03.35.01";"HANGER CLIP KE/KG,FB/FC";-28;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33775";"3.18.02.03.00T";"2WL-U0.W2-FBR.NC167 ";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33775";"7.UOW2-FBR.167T";"U0.W2-FBR.S91组合167 ";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33775";"8.03.14.01";"81121-SNA6-A010-53-0000 KG-R力布 KA-R力布";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33775";"8.03.15.01";"81121-SNA6-A010-21-0000 树脂钩扣H25.1 X L200";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33775";"8.03.15.03";"81121-SWA7-A510-22-0001 树脂钩扣H25.1 X L240";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33775";"8.03.15.04";"81121-SNA6-A010-23-0001 树脂钩扣H14.6 X L293";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33775";"8.03.15.06";"T104000-0000-0040-01 树脂钩扣 H25.1XL40";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33775";"8.03.15.07";"T104000-0000-0110-01 树脂钩扣H25.1XL110";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33775";"8.03.15.16";"T104000-0000-0020-01 树脂钩扣 L=H25.1*L20 黑";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33775";"8.03.16.01";"81121-SWA7-A010-31-0000 不织布H25 X L295";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33775";"8.03.16.02";"81121-SWA7-A010-32-0000 不织布 H25 X L285";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33775";"8.03.16.03";"81121-SWA7-A010-33-0000 不织布 H25 X L530";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33775";"8.03.23.01";"4102398-S870-A802 WQ H70XL30商标";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33775";"8.03.27.01";"81121-SNA6-A010-40-0000 WQ1号魔术贴";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.03.00T";"2WL-U0.W2-FBR.167 ";"33775";"8.03.35.01";"HANGER CLIP KE/KG,FB/FC";-28;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33397";"3.18.02.05.00";"2WL-U0-FCL.NC167 ";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33397";"7.U0-FCL.167";"U0-FCL.S91组合167 ";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33397";"8.03.15.11";"81131-SNA6-A010-23-0002 树脂钩扣 H23.2 X L620";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33397";"8.03.15.12";"T104000-0000-0180-01 树脂钩扣 L=180";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33397";"8.03.15.14";"T104000-0000-0340-01 树脂钩扣 L=340";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33397";"8.03.15.16";"T104000-0000-0020-01 树脂钩扣 L=H25.1*L20 黑";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33397";"8.03.15.48";"81131-SWA7-A010-24-0000 树脂T1.2 X H22 X L38";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33397";"8.03.16.04";"81131-SWA7-A010-33-0000 不织布 H25 X L460";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33397";"8.03.16.05";"81131-SWA7-A010-31-0000 不织布H25 X L320";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33397";"8.03.16.06";"81131-SWA7-A010-32-0000 不织布H25 X L305";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33397";"8.03.18.03";"81131-SWA7-A010-23-0000 PE板T1.5 X H35 X L70";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33397";"8.03.27.01";"81121-SNA6-A010-40-0000 WQ1号魔术贴";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33397";"8.03.35.01";"HANGER CLIP KE/KG,FB/FC";-28;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33397";"8.15.40.01";"81131-SWA8-7310-53-0000 ALCANTARA MARK";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33776";"3.18.02.05.00";"2WL-U0-FCL.NC167 ";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33776";"7.U0-FCL.167";"U0-FCL.S91组合167 ";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33776";"8.03.15.11";"81131-SNA6-A010-23-0002 树脂钩扣 H23.2 X L620";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33776";"8.03.15.12";"T104000-0000-0180-01 树脂钩扣 L=180";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33776";"8.03.15.14";"T104000-0000-0340-01 树脂钩扣 L=340";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33776";"8.03.15.16";"T104000-0000-0020-01 树脂钩扣 L=H25.1*L20 黑";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33776";"8.03.15.48";"81131-SWA7-A010-24-0000 树脂T1.2 X H22 X L38";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33776";"8.03.16.04";"81131-SWA7-A010-33-0000 不织布 H25 X L460";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33776";"8.03.16.05";"81131-SWA7-A010-31-0000 不织布H25 X L320";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33776";"8.03.16.06";"81131-SWA7-A010-32-0000 不织布H25 X L305";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33776";"8.03.18.03";"81131-SWA7-A010-23-0000 PE板T1.5 X H35 X L70";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33776";"8.03.27.01";"81121-SNA6-A010-40-0000 WQ1号魔术贴";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33776";"8.03.35.01";"HANGER CLIP KE/KG,FB/FC";-28;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.05.00";"2WL-U0-FCL.167 ";"33776";"8.15.40.01";"81131-SWA8-7310-53-0000 ALCANTARA MARK";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33398";"3.18.02.06.00";"2WL-U0-FCR.NC167 ";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33398";"7.U0-FCR.167";"U0-FCR.S91组合167 ";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33398";"8.03.15.11";"81131-SNA6-A010-23-0002 树脂钩扣 H23.2 X L620";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33398";"8.03.15.12";"T104000-0000-0180-01 树脂钩扣 L=180";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33398";"8.03.15.14";"T104000-0000-0340-01 树脂钩扣 L=340";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33398";"8.03.15.16";"T104000-0000-0020-01 树脂钩扣 L=H25.1*L20 黑";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33398";"8.03.15.48";"81131-SWA7-A010-24-0000 树脂T1.2 X H22 X L38";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33398";"8.03.16.04";"81131-SWA7-A010-33-0000 不织布 H25 X L460";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33398";"8.03.16.05";"81131-SWA7-A010-31-0000 不织布H25 X L320";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33398";"8.03.16.06";"81131-SWA7-A010-32-0000 不织布H25 X L305";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33398";"8.03.18.03";"81131-SWA7-A010-23-0000 PE板T1.5 X H35 X L70";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33398";"8.03.27.01";"81121-SNA6-A010-40-0000 WQ1号魔术贴";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33398";"8.03.35.01";"HANGER CLIP KE/KG,FB/FC";-28;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33398";"8.15.15.15";"81131-SWA7-A010-25-0000 TRIM CORD E F/C";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33398";"8.15.15.16";"81131-SMG6-E110-24-0000 TRIM CORD C FR CUSH";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33398";"8.15.40.01";"81131-SWA8-7310-53-0000 ALCANTARA MARK";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33918";"3.18.02.06.00";"2WL-U0-FCR.NC167 ";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33918";"7.U0-FCR.167";"U0-FCR.S91组合167 ";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33918";"8.03.15.11";"81131-SNA6-A010-23-0002 树脂钩扣 H23.2 X L620";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33918";"8.03.15.14";"T104000-0000-0340-01 树脂钩扣 L=340";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33918";"8.03.15.16";"T104000-0000-0020-01 树脂钩扣 L=H25.1*L20 黑";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.18.02.06.00";"2WL-U0-FCR.167 ";"33918";"8.03.15.48";"81131-SWA7-A010-24-0000 树脂T1.2 X H22 X L38";-2;""
