#def REPORTPATH=$/QAD Addons/BI Report/xxicaldr
#def :end
"会计单位";"年份";"期间";"零件";"工单";"分配比例";"数量";"基础参数";"乘参数1";"乘参数2";"乘参数3";"除参数1";"除参数2";"除参数3";"单量";"总量";"量比";"成本"
"1000";2009;6;"2.02.05.11.00";"28383";"RGGS";5967.0077;1;1;1;1;1;1;1;1;5967.0077;.000186379;55.9137
"1000";2009;6;"2.02.05.11.00";"28383";"RGGS";5967.0077;1;1;1;1;1;1;1;1;5967.0077;.000186379;93.1895
"1000";2009;6;"2.02.05.11.00";"28396";"RGGS";5967.0077;1;1;1;1;1;1;1;1;5967.0077;.000186379;186.379
"1000";2009;6;"2.02.05.11.00";"28396";"RGGS";5967.0077;1;1;1;1;1;1;1;1;5967.0077;.000186379;37.2758
"1000";2009;6;"2.02.05.11.00";"28396";"RGGS";5967.0077;1;1;1;1;1;1;1;1;5967.0077;.000186379;55.9137
"1000";2009;6;"2.02.05.11.00";"28396";"RGGS";5967.0077;1;1;1;1;1;1;1;1;5967.0077;.000186379;93.1895
"1000";2009;6;"2.02.05.11.00";"28407";"RGGS";8204.6356;1;1;1;1;1;1;1;1;8204.6356;.0002562712;256.2712
"1000";2009;6;"2.02.05.11.00";"28407";"RGGS";8204.6356;1;1;1;1;1;1;1;1;8204.6356;.0002562712;51.25424
"1000";2009;6;"2.02.05.11.00";"28407";"RGGS";8204.6356;1;1;1;1;1;1;1;1;8204.6356;.0002562712;76.88136
"1000";2009;6;"2.02.05.11.00";"28407";"RGGS";8204.6356;1;1;1;1;1;1;1;1;8204.6356;.0002562712;128.1356
"1000";2009;6;"2.02.05.11.00";"28422";"RGGS";6712.8837;1;1;1;1;1;1;1;1;6712.8837;.0002096764;209.6764
"1000";2009;6;"2.02.05.11.00";"28422";"RGGS";6712.8837;1;1;1;1;1;1;1;1;6712.8837;.0002096764;41.93528
"1000";2009;6;"2.02.05.11.00";"28422";"RGGS";6712.8837;1;1;1;1;1;1;1;1;6712.8837;.0002096764;62.90292
"1000";2009;6;"2.02.05.11.00";"28422";"RGGS";6712.8837;1;1;1;1;1;1;1;1;6712.8837;.0002096764;104.8382
"1000";2009;6;"2.02.05.11.00";"28522";"RGGS";2237.6279;1;1;1;1;1;1;1;1;2237.6279;.0000698921;69.8921
"1000";2009;6;"2.02.05.11.00";"28522";"RGGS";2237.6279;1;1;1;1;1;1;1;1;2237.6279;.0000698921;13.97842
"1000";2009;6;"2.02.05.11.00";"28522";"RGGS";2237.6279;1;1;1;1;1;1;1;1;2237.6279;.0000698921;20.96763
"1000";2009;6;"2.02.05.11.00";"28522";"RGGS";2237.6279;1;1;1;1;1;1;1;1;2237.6279;.0000698921;34.94605
"1000";2009;6;"2.02.05.12.00";"28349";"RGGS";6026.579;1;1;1;1;1;1;1;1;6026.579;.0001882397;188.2397
"1000";2009;6;"2.02.05.12.00";"28349";"RGGS";6026.579;1;1;1;1;1;1;1;1;6026.579;.0001882397;37.64794
"1000";2009;6;"2.02.05.12.00";"28349";"RGGS";6026.579;1;1;1;1;1;1;1;1;6026.579;.0001882397;56.47191
"1000";2009;6;"2.02.05.12.00";"28349";"RGGS";6026.579;1;1;1;1;1;1;1;1;6026.579;.0001882397;94.11985
"1000";2009;6;"2.02.05.12.00";"28361";"RGGS";4821.2632;1;1;1;1;1;1;1;1;4821.2632;.0001505918;150.5918
"1000";2009;6;"2.02.05.12.00";"28361";"RGGS";4821.2632;1;1;1;1;1;1;1;1;4821.2632;.0001505918;30.11836
"1000";2009;6;"2.02.05.12.00";"28361";"RGGS";4821.2632;1;1;1;1;1;1;1;1;4821.2632;.0001505918;45.17754
"1000";2009;6;"2.02.05.12.00";"28361";"RGGS";4821.2632;1;1;1;1;1;1;1;1;4821.2632;.0001505918;75.2959
"1000";2009;6;"2.02.05.12.00";"28373";"RGGS";6629.2369;1;1;1;1;1;1;1;1;6629.2369;.0002070637;207.0637
"1000";2009;6;"2.02.05.12.00";"28373";"RGGS";6629.2369;1;1;1;1;1;1;1;1;6629.2369;.0002070637;41.41274
"1000";2009;6;"2.02.05.12.00";"28373";"RGGS";6629.2369;1;1;1;1;1;1;1;1;6629.2369;.0002070637;62.11911
"1000";2009;6;"2.02.05.12.00";"28373";"RGGS";6629.2369;1;1;1;1;1;1;1;1;6629.2369;.0002070637;103.53185
"1000";2009;6;"2.02.05.12.00";"28382";"RGGS";4821.2632;1;1;1;1;1;1;1;1;4821.2632;.0001505918;150.5918
"1000";2009;6;"2.02.05.12.00";"28382";"RGGS";4821.2632;1;1;1;1;1;1;1;1;4821.2632;.0001505918;30.11836
"1000";2009;6;"2.02.05.12.00";"28382";"RGGS";4821.2632;1;1;1;1;1;1;1;1;4821.2632;.0001505918;45.17754
"1000";2009;6;"2.02.05.12.00";"28382";"RGGS";4821.2632;1;1;1;1;1;1;1;1;4821.2632;.0001505918;75.2959
"1000";2009;6;"2.02.05.12.00";"28395";"RGGS";4821.2632;1;1;1;1;1;1;1;1;4821.2632;.0001505918;150.5918
"1000";2009;6;"2.02.05.12.00";"28395";"RGGS";4821.2632;1;1;1;1;1;1;1;1;4821.2632;.0001505918;30.11836
"1000";2009;6;"2.02.05.12.00";"28395";"RGGS";4821.2632;1;1;1;1;1;1;1;1;4821.2632;.0001505918;45.17754
"1000";2009;6;"2.02.05.12.00";"28395";"RGGS";4821.2632;1;1;1;1;1;1;1;1;4821.2632;.0001505918;75.2959
"1000";2009;6;"2.02.05.12.00";"28405";"RGGS";6629.2369;1;1;1;1;1;1;1;1;6629.2369;.0002070637;207.0637
"1000";2009;6;"2.02.05.12.00";"28405";"RGGS";6629.2369;1;1;1;1;1;1;1;1;6629.2369;.0002070637;41.41274
"1000";2009;6;"2.02.05.12.00";"28405";"RGGS";6629.2369;1;1;1;1;1;1;1;1;6629.2369;.0002070637;62.11911
"1000";2009;6;"2.02.05.12.00";"28405";"RGGS";6629.2369;1;1;1;1;1;1;1;1;6629.2369;.0002070637;103.53185
"1000";2009;6;"2.02.05.12.00";"28421";"RGGS";5423.9211;1;1;1;1;1;1;1;1;5423.9211;.0001694158;169.4158
"1000";2009;6;"2.02.05.12.00";"28421";"RGGS";5423.9211;1;1;1;1;1;1;1;1;5423.9211;.0001694158;33.88316
"1000";2009;6;"2.02.05.12.00";"28421";"RGGS";5423.9211;1;1;1;1;1;1;1;1;5423.9211;.0001694158;50.82474
"1000";2009;6;"2.02.05.12.00";"28421";"RGGS";5423.9211;1;1;1;1;1;1;1;1;5423.9211;.0001694158;84.7079
"1000";2009;6;"2.02.05.12.00";"28521";"RGGS";1807.9737;1;1;1;1;1;1;1;1;1807.9737;.0000564719;56.4719
"1000";2009;6;"2.02.05.12.00";"28521";"RGGS";1807.9737;1;1;1;1;1;1;1;1;1807.9737;.0000564719;11.29438
"1000";2009;6;"2.02.05.12.00";"28521";"RGGS";1807.9737;1;1;1;1;1;1;1;1;1807.9737;.0000564719;16.94157
"1000";2009;6;"2.02.05.12.00";"28521";"RGGS";1807.9737;1;1;1;1;1;1;1;1;1807.9737;.0000564719;28.23595
"1000";2009;6;"2.02.05.14.00";"28353";"RGGS";1823.6639;1;1;1;1;1;1;1;1;1823.6639;.000056962;56.962
"1000";2009;6;"2.02.05.14.00";"28353";"RGGS";1823.6639;1;1;1;1;1;1;1;1;1823.6639;.000056962;11.3924
"1000";2009;6;"2.02.05.14.00";"28353";"RGGS";1823.6639;1;1;1;1;1;1;1;1;1823.6639;.000056962;17.0886
"1000";2009;6;"2.02.05.14.00";"28353";"RGGS";1823.6639;1;1;1;1;1;1;1;1;1823.6639;.000056962;28.481
"1000";2009;6;"2.02.05.14.00";"28365";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;42.7215
"1000";2009;6;"2.02.05.14.00";"28365";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;8.5443
"1000";2009;6;"2.02.05.14.00";"28365";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;12.81645
"1000";2009;6;"2.02.05.14.00";"28365";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;21.36075
"1000";2009;6;"2.02.05.14.00";"28376";"RGGS";2279.5799;1;1;1;1;1;1;1;1;2279.5799;.0000712025;71.2025
"1000";2009;6;"2.02.05.14.00";"28376";"RGGS";2279.5799;1;1;1;1;1;1;1;1;2279.5799;.0000712025;14.2405
"1000";2009;6;"2.02.05.14.00";"28376";"RGGS";2279.5799;1;1;1;1;1;1;1;1;2279.5799;.0000712025;21.36075
"1000";2009;6;"2.02.05.14.00";"28376";"RGGS";2279.5799;1;1;1;1;1;1;1;1;2279.5799;.0000712025;35.60125
"1000";2009;6;"2.02.05.14.00";"28387";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;42.7215
"1000";2009;6;"2.02.05.14.00";"28387";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;8.5443
"1000";2009;6;"2.02.05.14.00";"28387";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;12.81645
"1000";2009;6;"2.02.05.14.00";"28387";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;21.36075
"1000";2009;6;"2.02.05.14.00";"28398";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;42.7215
"1000";2009;6;"2.02.05.14.00";"28398";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;8.5443
"1000";2009;6;"2.02.05.14.00";"28398";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;12.81645
"1000";2009;6;"2.02.05.14.00";"28398";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;21.36075
"1000";2009;6;"2.02.05.14.00";"28413";"RGGS";1823.6639;1;1;1;1;1;1;1;1;1823.6639;.000056962;56.962
"1000";2009;6;"2.02.05.14.00";"28413";"RGGS";1823.6639;1;1;1;1;1;1;1;1;1823.6639;.000056962;11.3924
"1000";2009;6;"2.02.05.14.00";"28413";"RGGS";1823.6639;1;1;1;1;1;1;1;1;1823.6639;.000056962;17.0886
"1000";2009;6;"2.02.05.14.00";"28413";"RGGS";1823.6639;1;1;1;1;1;1;1;1;1823.6639;.000056962;28.481
"1000";2009;6;"2.02.05.14.00";"28424";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;42.7215
"1000";2009;6;"2.02.05.14.00";"28424";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;8.5443
"1000";2009;6;"2.02.05.14.00";"28424";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;12.81645
"1000";2009;6;"2.02.05.14.00";"28424";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;21.36075
"1000";2009;6;"2.02.05.14.00";"28519";"RGGS";911.8319;1;1;1;1;1;1;1;1;911.8319;.000028481;28.481
"1000";2009;6;"2.02.05.14.00";"28519";"RGGS";911.8319;1;1;1;1;1;1;1;1;911.8319;.000028481;5.6962
"1000";2009;6;"2.02.05.14.00";"28519";"RGGS";911.8319;1;1;1;1;1;1;1;1;911.8319;.000028481;8.5443
"1000";2009;6;"2.02.05.14.00";"28519";"RGGS";911.8319;1;1;1;1;1;1;1;1;911.8319;.000028481;14.2405
"1000";2009;6;"2.02.05.14.00";"29192";"RGGS";303.944;1;1;1;1;1;1;1;1;303.944;.0000094937;9.4937
"1000";2009;6;"2.02.05.14.00";"29192";"RGGS";303.944;1;1;1;1;1;1;1;1;303.944;.0000094937;1.89874
"1000";2009;6;"2.02.05.14.00";"29192";"RGGS";303.944;1;1;1;1;1;1;1;1;303.944;.0000094937;2.84811
"1000";2009;6;"2.02.05.14.00";"29192";"RGGS";303.944;1;1;1;1;1;1;1;1;303.944;.0000094937;4.74685
"1000";2009;6;"2.02.05.15.00";"28352";"RGGS";1823.6639;1;1;1;1;1;1;1;1;1823.6639;.000056962;56.962
"1000";2009;6;"2.02.05.15.00";"28352";"RGGS";1823.6639;1;1;1;1;1;1;1;1;1823.6639;.000056962;11.3924
"1000";2009;6;"2.02.05.15.00";"28352";"RGGS";1823.6639;1;1;1;1;1;1;1;1;1823.6639;.000056962;17.0886
"1000";2009;6;"2.02.05.15.00";"28352";"RGGS";1823.6639;1;1;1;1;1;1;1;1;1823.6639;.000056962;28.481
"1000";2009;6;"2.02.05.15.00";"28364";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;42.7215
"1000";2009;6;"2.02.05.15.00";"28364";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;8.5443
"1000";2009;6;"2.02.05.15.00";"28364";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;12.81645
"1000";2009;6;"2.02.05.15.00";"28364";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;21.36075
"1000";2009;6;"2.02.05.15.00";"28375";"RGGS";2279.5799;1;1;1;1;1;1;1;1;2279.5799;.0000712025;71.2025
"1000";2009;6;"2.02.05.15.00";"28375";"RGGS";2279.5799;1;1;1;1;1;1;1;1;2279.5799;.0000712025;14.2405
"1000";2009;6;"2.02.05.15.00";"28375";"RGGS";2279.5799;1;1;1;1;1;1;1;1;2279.5799;.0000712025;21.36075
"1000";2009;6;"2.02.05.15.00";"28375";"RGGS";2279.5799;1;1;1;1;1;1;1;1;2279.5799;.0000712025;35.60125
"1000";2009;6;"2.02.05.15.00";"28386";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;42.7215
"1000";2009;6;"2.02.05.15.00";"28386";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;8.5443
"1000";2009;6;"2.02.05.15.00";"28386";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;12.81645
"1000";2009;6;"2.02.05.15.00";"28386";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;21.36075
"1000";2009;6;"2.02.05.15.00";"28397";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;42.7215
"1000";2009;6;"2.02.05.15.00";"28397";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;8.5443
"1000";2009;6;"2.02.05.15.00";"28397";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;12.81645
"1000";2009;6;"2.02.05.15.00";"28397";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;21.36075
"1000";2009;6;"2.02.05.15.00";"28411";"RGGS";1823.6639;1;1;1;1;1;1;1;1;1823.6639;.000056962;56.962
"1000";2009;6;"2.02.05.15.00";"28411";"RGGS";1823.6639;1;1;1;1;1;1;1;1;1823.6639;.000056962;11.3924
"1000";2009;6;"2.02.05.15.00";"28411";"RGGS";1823.6639;1;1;1;1;1;1;1;1;1823.6639;.000056962;17.0886
"1000";2009;6;"2.02.05.15.00";"28411";"RGGS";1823.6639;1;1;1;1;1;1;1;1;1823.6639;.000056962;28.481
"1000";2009;6;"2.02.05.15.00";"28423";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;42.7215
"1000";2009;6;"2.02.05.15.00";"28423";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;8.5443
"1000";2009;6;"2.02.05.15.00";"28423";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;12.81645
"1000";2009;6;"2.02.05.15.00";"28423";"RGGS";1367.7479;1;1;1;1;1;1;1;1;1367.7479;.0000427215;21.36075
"1000";2009;6;"2.02.05.15.00";"28518";"RGGS";911.8319;1;1;1;1;1;1;1;1;911.8319;.000028481;28.481
"1000";2009;6;"2.02.05.15.00";"28518";"RGGS";911.8319;1;1;1;1;1;1;1;1;911.8319;.000028481;5.6962
"1000";2009;6;"2.02.05.15.00";"28518";"RGGS";911.8319;1;1;1;1;1;1;1;1;911.8319;.000028481;8.5443
"1000";2009;6;"2.02.05.15.00";"28518";"RGGS";911.8319;1;1;1;1;1;1;1;1;911.8319;.000028481;14.2405
"1000";2009;6;"2.02.05.15.00";"29191";"RGGS";303.944;1;1;1;1;1;1;1;1;303.944;.0000094937;9.4937
"1000";2009;6;"2.02.05.15.00";"29191";"RGGS";303.944;1;1;1;1;1;1;1;1;303.944;.0000094937;1.89874
"1000";2009;6;"2.02.05.15.00";"29191";"RGGS";303.944;1;1;1;1;1;1;1;1;303.944;.0000094937;2.84811
"1000";2009;6;"2.02.05.15.00";"29191";"RGGS";303.944;1;1;1;1;1;1;1;1;303.944;.0000094937;4.74685
"1000";2009;6;"2.02.05.16.00";"28351";"RGGS";1983409.072;1;1;1;1;1;1;1;1;1983409.072;.0619516298;61951.6298
"1000";2009;6;"2.02.05.16.00";"28351";"RGGS";1983409.072;1;1;1;1;1;1;1;1;1983409.072;.0619516298;12390.32596
"1000";2009;6;"2.02.05.16.00";"28351";"RGGS";1983409.072;1;1;1;1;1;1;1;1;1983409.072;.0619516298;18585.48894
"1000";2009;6;"2.02.05.16.00";"28351";"RGGS";1983409.072;1;1;1;1;1;1;1;1;1983409.072;.0619516298;30975.8149
"1000";2009;6;"2.02.05.16.00";"28363";"RGGS";495852.2679;1;1;1;1;1;1;1;1;495852.2679;.0154879075;15487.9075
"1000";2009;6;"2.02.05.16.00";"28363";"RGGS";495852.2679;1;1;1;1;1;1;1;1;495852.2679;.0154879075;3097.5815
"1000";2009;6;"2.02.05.16.00";"28363";"RGGS";495852.2679;1;1;1;1;1;1;1;1;495852.2679;.0154879075;4646.37225
"1000";2009;6;"2.02.05.16.00";"28363";"RGGS";495852.2679;1;1;1;1;1;1;1;1;495852.2679;.0154879075;7743.95375
"1000";2009;6;"2.02.05.16.00";"28426";"RGGS";495852.2679;1;1;1;1;1;1;1;1;495852.2679;.0154879075;15487.9075
"1000";2009;6;"2.02.05.16.00";"28426";"RGGS";495852.2679;1;1;1;1;1;1;1;1;495852.2679;.0154879075;3097.5815
"1000";2009;6;"2.02.05.16.00";"28426";"RGGS";495852.2679;1;1;1;1;1;1;1;1;495852.2679;.0154879075;4646.37225
"1000";2009;6;"2.02.05.16.00";"28426";"RGGS";495852.2679;1;1;1;1;1;1;1;1;495852.2679;.0154879075;7743.95375
"1000";2009;6;"2.02.05.16.00";"28612";"RGGS";991704.5357;1;1;1;1;1;1;1;1;991704.5357;.0309758149;30975.8149
"1000";2009;6;"2.02.05.16.00";"28612";"RGGS";991704.5357;1;1;1;1;1;1;1;1;991704.5357;.0309758149;6195.16298
"1000";2009;6;"2.02.05.16.00";"28612";"RGGS";991704.5357;1;1;1;1;1;1;1;1;991704.5357;.0309758149;9292.74447
"1000";2009;6;"2.02.05.16.00";"28612";"RGGS";991704.5357;1;1;1;1;1;1;1;1;991704.5357;.0309758149;15487.90745
"1000";2009;6;"2.02.05.16.00";"28677";"RGGS";2479261.339;1;1;1;1;1;1;1;1;2479261.339;.0774395373;77439.5373
"1000";2009;6;"2.02.05.16.00";"28677";"RGGS";2479261.339;1;1;1;1;1;1;1;1;2479261.339;.0774395373;15487.90746
"1000";2009;6;"2.02.05.16.00";"28677";"RGGS";2479261.339;1;1;1;1;1;1;1;1;2479261.339;.0774395373;23231.86119
"1000";2009;6;"2.02.05.16.00";"28677";"RGGS";2479261.339;1;1;1;1;1;1;1;1;2479261.339;.0774395373;38719.76865
"1000";2009;6;"2.02.05.16.00";"28678";"RGGS";1983409.072;1;1;1;1;1;1;1;1;1983409.072;.0619516298;61951.6298
"1000";2009;6;"2.02.05.16.00";"28678";"RGGS";1983409.072;1;1;1;1;1;1;1;1;1983409.072;.0619516298;12390.32596
"1000";2009;6;"2.02.05.16.00";"28678";"RGGS";1983409.072;1;1;1;1;1;1;1;1;1983409.072;.0619516298;18585.48894
"1000";2009;6;"2.02.05.16.00";"28678";"RGGS";1983409.072;1;1;1;1;1;1;1;1;1983409.072;.0619516298;30975.8149
"1000";2009;6;"2.02.05.16.00";"28739";"RGGS";2975113.607;1;1;1;1;1;1;1;1;2975113.607;.0929274447;92927.4447
"1000";2009;6;"2.02.05.16.00";"28739";"RGGS";2975113.607;1;1;1;1;1;1;1;1;2975113.607;.0929274447;18585.48894
"1000";2009;6;"2.02.05.16.00";"28739";"RGGS";2975113.607;1;1;1;1;1;1;1;1;2975113.607;.0929274447;27878.23341
"1000";2009;6;"2.02.05.16.00";"28739";"RGGS";2975113.607;1;1;1;1;1;1;1;1;2975113.607;.0929274447;46463.72235
"1000";2009;6;"2.02.05.16.00";"28752";"RGGS";1090874.989;1;1;1;1;1;1;1;1;1090874.989;.0340733964;34073.3964
"1000";2009;6;"2.02.05.16.00";"28752";"RGGS";1090874.989;1;1;1;1;1;1;1;1;1090874.989;.0340733964;6814.67928
"1000";2009;6;"2.02.05.16.00";"28752";"RGGS";1090874.989;1;1;1;1;1;1;1;1;1090874.989;.0340733964;10222.01892
"1000";2009;6;"2.02.05.16.00";"28752";"RGGS";1090874.989;1;1;1;1;1;1;1;1;1090874.989;.0340733964;17036.6982
"1000";2009;6;"2.02.05.16.00";"29195";"RGGS";99170.4536;1;1;1;1;1;1;1;1;99170.4536;.0030975815;3097.5815
"1000";2009;6;"2.02.05.16.00";"29195";"RGGS";99170.4536;1;1;1;1;1;1;1;1;99170.4536;.0030975815;619.5163
"1000";2009;6;"2.02.05.16.00";"29195";"RGGS";99170.4536;1;1;1;1;1;1;1;1;99170.4536;.0030975815;929.27445
"1000";2009;6;"2.02.05.16.00";"29195";"RGGS";99170.4536;1;1;1;1;1;1;1;1;99170.4536;.0030975815;1548.79075
"1000";2009;6;"2.02.05.17.00";"28354";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;52.0933
"1000";2009;6;"2.02.05.17.00";"28354";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;10.41866
"1000";2009;6;"2.02.05.17.00";"28354";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;15.62799
"1000";2009;6;"2.02.05.17.00";"28354";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;26.04665
"1000";2009;6;"2.02.05.17.00";"28366";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;52.0933
"1000";2009;6;"2.02.05.17.00";"28366";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;10.41866
"1000";2009;6;"2.02.05.17.00";"28366";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;15.62799
"1000";2009;6;"2.02.05.17.00";"28366";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;26.04665
"1000";2009;6;"2.02.05.17.00";"28377";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;52.0933
"1000";2009;6;"2.02.05.17.00";"28377";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;10.41866
"1000";2009;6;"2.02.05.17.00";"28377";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;15.62799
"1000";2009;6;"2.02.05.17.00";"28377";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;26.04665
"1000";2009;6;"2.02.05.17.00";"28388";"RGGS";833.8954;1;1;1;1;1;1;1;1;833.8954;.0000260467;26.0467
"1000";2009;6;"2.02.05.17.00";"28388";"RGGS";833.8954;1;1;1;1;1;1;1;1;833.8954;.0000260467;5.20934
"1000";2009;6;"2.02.05.17.00";"28388";"RGGS";833.8954;1;1;1;1;1;1;1;1;833.8954;.0000260467;7.81401
"1000";2009;6;"2.02.05.17.00";"28388";"RGGS";833.8954;1;1;1;1;1;1;1;1;833.8954;.0000260467;13.02335
"1000";2009;6;"2.02.05.17.00";"28399";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;52.0933
"1000";2009;6;"2.02.05.17.00";"28399";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;10.41866
"1000";2009;6;"2.02.05.17.00";"28399";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;15.62799
"1000";2009;6;"2.02.05.17.00";"28399";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;26.04665
"1000";2009;6;"2.02.05.17.00";"28414";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;52.0933
"1000";2009;6;"2.02.05.17.00";"28414";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;10.41866
"1000";2009;6;"2.02.05.17.00";"28414";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;15.62799
"1000";2009;6;"2.02.05.17.00";"28414";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;26.04665
"1000";2009;6;"2.02.05.17.00";"28425";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;52.0933
"1000";2009;6;"2.02.05.17.00";"28425";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;10.41866
"1000";2009;6;"2.02.05.17.00";"28425";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;15.62799
"1000";2009;6;"2.02.05.17.00";"28425";"RGGS";1667.7908;1;1;1;1;1;1;1;1;1667.7908;.0000520933;26.04665
"1000";2009;6;"2.02.05.17.00";"28520";"RGGS";833.8954;1;1;1;1;1;1;1;1;833.8954;.0000260467;26.0467
"1000";2009;6;"2.02.05.17.00";"28520";"RGGS";833.8954;1;1;1;1;1;1;1;1;833.8954;.0000260467;5.20934
"1000";2009;6;"2.02.05.17.00";"28520";"RGGS";833.8954;1;1;1;1;1;1;1;1;833.8954;.0000260467;7.81401
"1000";2009;6;"2.02.05.17.00";"28520";"RGGS";833.8954;1;1;1;1;1;1;1;1;833.8954;.0000260467;13.02335
"1000";2009;6;"2.02.05.17.00";"29194";"RGGS";55.593;1;1;1;1;1;1;1;1;55.593;.0000017364;1.7364
"1000";2009;6;"2.02.05.17.00";"29194";"RGGS";55.593;1;1;1;1;1;1;1;1;55.593;.0000017364;.34728
"1000";2009;6;"2.02.05.17.00";"29194";"RGGS";55.593;1;1;1;1;1;1;1;1;55.593;.0000017364;.52092
"1000";2009;6;"2.02.05.17.00";"29194";"RGGS";55.593;1;1;1;1;1;1;1;1;55.593;.0000017364;.8682
"1000";2009;6;"2.14.12.02.00";"26758";"RGGS";132848.4734;1;1;1;1;1;1;1;1;132848.4734;.0041495119;4149.5119
"1000";2009;6;"2.14.12.02.00";"26758";"RGGS";132848.4734;1;1;1;1;1;1;1;1;132848.4734;.0041495119;829.90238
"1000";2009;6;"2.14.12.02.00";"26758";"RGGS";132848.4734;1;1;1;1;1;1;1;1;132848.4734;.0041495119;1244.85357
"1000";2009;6;"2.14.12.02.00";"26758";"RGGS";132848.4734;1;1;1;1;1;1;1;1;132848.4734;.0041495119;2074.75595
"1000";2009;6;"2.14.12.02.00";"28182";"RGGS";188202.004;1;1;1;1;1;1;1;1;188202.004;.0058784751;5878.4751
"1000";2009;6;"2.14.12.02.00";"28182";"RGGS";188202.004;1;1;1;1;1;1;1;1;188202.004;.0058784751;1175.69502
"1000";2009;6;"2.14.12.02.00";"28182";"RGGS";188202.004;1;1;1;1;1;1;1;1;188202.004;.0058784751;1763.54253
"1000";2009;6;"2.14.12.02.00";"28182";"RGGS";188202.004;1;1;1;1;1;1;1;1;188202.004;.0058784751;2939.23755
